"team","opponent","date","hca","points","fga","orb","tov","fta","opp_points","opp_fga","opp_orb","opp_tov","opp_fta"
"North Carolina Central","North Carolina Central",2024-11-25,-1,39,55,12,1,14,39,55,12,1,14
"Oklahoma","DePaul",2024-11-25,1,85,64,15,0,27,62,80,20,1,22
"Oklahoma State","Chicago State",2024-11-25,1,113,74,14,0,13,50,64,11,2,16
"Ole Miss","Boston College",2024-11-25,1,92,74,23,1,20,55,49,8,0,19
"Oral Roberts","Lindenwood",2024-11-25,1,99,59,6,0,24,79,57,7,0,19
"Oregon","Georgia Tech",2024-11-25,1,58,59,8,0,14,74,73,23,2,14
"Oregon State","Oregon State",2024-11-25,-1,52,45,4,3,4,52,45,4,3,4
"Robert Morris","Robert Morris",2024-11-25,-1,61,46,7,1,21,61,46,7,1,21
"SMU","Arkansas-Pine Bluff",2024-11-25,1,82,71,20,0,16,58,66,15,0,9
"Sewanee","Sewanee",2024-11-25,-1,47,56,8,0,16,47,56,8,0,16
"South Carolina Upstate","Clinton College",2024-11-25,1,71,60,24,1,28,50,52,7,3,12
"Southeast Missouri State","Southern Illinois",2024-11-25,1,70,62,11,2,12,58,61,11,0,20
"Southern","NC State",2024-11-25,1,47,56,5,2,14,77,56,10,0,30
"Southern Illinois","Southern Illinois",2024-11-25,-1,58,61,11,0,20,58,61,11,0,20
"Southern Miss","Texas A&M",2024-11-25,1,57,57,8,0,13,79,62,11,1,8
"St. Mary's (TX)","St. Mary's (TX)",2024-11-25,-1,42,35,7,1,26,42,35,7,1,26
"St. Thomas-Minnesota","Macalester",2024-11-25,1,84,57,12,0,18,43,53,9,0,13
"Stanford","Cal Poly",2024-11-25,1,81,59,11,0,20,45,54,8,1,9
"Syracuse","Missouri",2024-11-25,1,82,64,14,0,17,59,55,12,2,19
"Texas A&M","Texas A&M",2024-11-25,-1,79,62,11,1,8,79,62,11,1,8
"UAB","Clemson",2024-11-25,1,52,46,3,1,21,90,72,22,1,15
"UConn","Oregon State",2024-11-25,1,71,64,12,0,8,52,45,4,3,4
"UT Rio Grande Valley","St. Mary's (TX)",2024-11-25,1,73,66,20,0,17,42,35,7,1,26
"Valparaiso","Goshen",2024-11-25,1,72,53,7,1,22,41,51,9,0,14
"Villanova","Villanova",2024-11-25,-1,62,63,11,1,12,62,63,11,1,12
"Washington","Washington",2024-11-25,-1,67,59,10,1,10,67,59,10,1,10
"Wichita State","Wichita State",2024-11-25,-1,63,51,3,0,15,63,51,3,0,15
"Alabama","Clemson",2024-11-26,1,73,64,10,0,9,39,47,9,1,16
"Alabama State","UAB",2024-11-26,1,43,55,7,3,7,76,60,12,0,18
"Arizona","Vanderbilt",2024-11-26,1,60,58,11,2,11,71,54,15,1,31
"Arizona State","Arizona State",2024-11-26,-1,61,66,19,0,23,61,66,19,0,23
"Buffalo","Buffalo",2024-11-26,-1,86,65,22,0,27,86,65,22,0,27
"Cal State San Marcos","UC Riverside",2024-11-26,1,46,44,7,0,10,54,64,15,1,4
"California","California",2024-11-26,-1,72,59,14,0,24,72,59,14,0,24
"California Baptist","Saint Louis",2024-11-26,1,70,75,17,0,15,82,67,13,0,20
"Campbell","Furman",2024-11-26,1,82,57,6,0,21,72,56,10,0,19
"Central Connecticut","Siena",2024-11-26,1,50,66,14,0,11,87,67,18,1,28
"Clemson","Clemson",2024-11-26,-1,39,47,9,1,16,39,47,9,1,16
"College Of Biblical Studies","College Of Biblical Studies",2024-11-26,-1,27,55,8,0,9,27,55,8,0,9
"Creighton","Syracuse",2024-11-26,1,86,58,8,0,12,59,57,14,1,20
"Dayton","Dayton",2024-11-26,-1,69,66,16,0,15,69,66,16,0,15
"Detroit Mercy","Eastern Michigan",2024-11-26,1,72,63,8,0,6,61,62,10,0,14
"Eastern Michigan","Eastern Michigan",2024-11-26,-1,61,62,10,0,14,61,62,10,0,14
"Elon","Elon",2024-11-26,-1,74,64,14,0,24,74,64,14,0,24
"Evergreen State","Evergreen State",2024-11-26,-1,56,73,8,0,8,56,73,8,0,8
"Findlay","Findlay",2024-11-26,-1,65,57,14,2,18,65,57,14,2,18
"Florida A&M","Middle Tennessee",2024-11-26,1,54,59,13,1,29,80,51,6,0,26
"Furman","Furman",2024-11-26,-1,72,56,10,0,19,72,56,10,0,19
"George Mason","Mount St. Mary's",2024-11-26,1,87,66,15,0,19,51,52,5,2,14
"Georgia","Prairie View A&M",2024-11-26,1,79,60,10,2,20,62,60,10,0,14
"Georgia State","Purdue Fort Wayne",2024-11-26,1,57,49,6,1,21,56,62,16,0,9
"Holy Cross","Holy Cross",2024-11-26,-1,57,54,8,0,5,57,54,8,0,5
"Houston Christian","Tarleton State",2024-11-26,1,42,38,3,0,15,48,61,8,0,11
"Illinois","Illinois",2024-11-26,-1,75,55,9,0,33,75,55,9,0,33
"Immaculata","Immaculata",2024-11-26,-1,39,64,7,1,8,39,64,7,1,8
"Iona","Wagner",2024-11-26,1,70,63,11,0,10,51,48,6,1,12
"Johnson & Wales (NC)","Johnson & Wales (NC)",2024-11-26,-1,39,57,9,1,19,39,57,9,1,19
"Kansas City","Kansas City",2024-11-26,-1,38,60,19,0,14,38,60,19,0,14
"Kentucky","Arizona State",2024-11-26,1,77,64,14,1,22,61,66,19,0,23
"La Salle","Lehigh",2024-11-26,1,65,57,10,1,18,62,45,3,1,13
"Lafayette","Lafayette",2024-11-26,-1,71,69,15,1,18,71,69,15,1,18
"Lehigh","Lehigh",2024-11-26,-1,62,45,3,1,13,62,45,3,1,13
"Little Rock","Murray State",2024-11-26,1,57,69,9,0,5,105,67,7,0,18
"Longwood","Elon",2024-11-26,1,67,71,19,1,24,74,64,14,0,24
"Louisiana","New Orleans",2024-11-26,1,61,53,10,1,14,46,40,7,0,18
"Loyola Chicago","Northwestern",2024-11-26,1,64,68,15,0,8,73,66,21,0,33
"Maine","Maine",2024-11-26,-1,87,66,12,1,17,87,66,12,1,17
"Marist","Yale",2024-11-26,1,67,51,9,1,16,65,61,15,0,15
"Maryland Eastern Shore","Illinois",2024-11-26,1,55,61,14,0,22,75,55,9,0,33
"Michigan State","California",2024-11-26,1,78,70,20,1,33,72,59,14,0,24
"Middle Tennessee","Middle Tennessee",2024-11-26,-1,80,51,6,0,26,80,51,6,0,26
"Missouri","Missouri",2024-11-26,-1,85,65,16,0,19,85,65,16,0,19
"Monmouth","Saint Peter's",2024-11-26,1,59,48,9,0,7,50,60,7,2,4
"Montana","Evergreen State",2024-11-26,1,107,79,15,0,15,56,73,8,0,8
"Mount St. Mary's","Mount St. Mary's",2024-11-26,-1,51,52,5,2,14,51,52,5,2,14
"Murray State","Murray State",2024-11-26,-1,105,67,7,0,18,105,67,7,0,18
"NJIT","Lafayette",2024-11-26,1,69,73,13,0,4,71,69,15,1,18
"Nebraska","Kansas City",2024-11-26,1,84,66,21,0,28,38,60,19,0,14
"New Hampshire","Holy Cross",2024-11-26,1,43,50,7,1,11,57,54,8,0,5
"New Orleans","New Orleans",2024-11-26,-1,46,40,7,0,18,46,40,7,0,18
"Niagara","Buffalo",2024-11-26,1,53,51,7,2,9,86,65,22,0,27
"Northwestern","Northwestern",2024-11-26,-1,73,66,21,0,33,73,66,21,0,33
"Northwestern State","Southern-New Orleans",2024-11-26,1,80,64,14,0,24,45,60,11,0,16
"Old Dominion","William & Mary",2024-11-26,1,63,59,15,0,19,39,50,11,1,15
"Omaha","Utah State",2024-11-26,1,79,71,17,0,26,77,71,19,0,23
"Oregon","South Dakota State",2024-11-26,1,70,61,12,2,12,75,52,11,2,22
"Pennsylvania","Immaculata",2024-11-26,1,114,87,23,0,9,39,64,7,1,8
"Prairie View A&M","Prairie View A&M",2024-11-26,-1,62,60,10,0,14,62,60,10,0,14
"Princeton","Princeton",2024-11-26,-1,62,54,9,1,10,62,54,9,1,10
"Purdue Fort Wayne","Purdue Fort Wayne",2024-11-26,-1,56,62,16,0,9,56,62,16,0,9
"Queens University","South Carolina State",2024-11-26,1,73,57,16,0,26,57,53,6,1,16
"Saint Louis","Saint Louis",2024-11-26,-1,82,67,13,0,20,82,67,13,0,20
"Saint Peter's","Saint Peter's",2024-11-26,-1,50,60,7,2,4,50,60,7,2,4
"Samford","Tennessee Tech",2024-11-26,1,65,62,15,0,24,79,66,19,0,18
"Siena","Siena",2024-11-26,-1,87,67,18,1,28,87,67,18,1,28
"South Carolina State","South Carolina State",2024-11-26,-1,57,53,6,1,16,57,53,6,1,16
"South Dakota","Dayton",2024-11-26,1,79,61,8,0,24,69,66,16,0,15
"South Dakota State","South Dakota State",2024-11-26,-1,75,52,11,2,22,75,52,11,2,22
"Southern-New Orleans","Southern-New Orleans",2024-11-26,-1,45,60,11,0,16,45,60,11,0,16
"Stonehill","Maine",2024-11-26,1,75,59,12,1,15,87,66,12,1,17
"Syracuse","Syracuse",2024-11-26,-1,59,57,14,1,20,59,57,14,1,20
"Talladega","Talladega",2024-11-26,-1,31,60,13,4,4,31,60,13,4,4
"Tarleton State","Tarleton State",2024-11-26,-1,48,61,8,0,11,48,61,8,0,11
"Temple","Princeton",2024-11-26,1,57,65,14,0,6,62,54,9,1,10
"Tennessee","Western Carolina",2024-11-26,1,102,91,31,0,13,50,40,4,5,8
"Tennessee Tech","Tennessee Tech",2024-11-26,-1,79,66,19,0,18,79,66,19,0,18
"Texas A&M-Corpus Christi","UTEP",2024-11-26,1,53,61,15,1,22,64,62,17,1,12
"Texas Southern","College Of Biblical Studies",2024-11-26,1,119,98,29,0,24,27,55,8,0,9
"UAB","UAB",2024-11-26,-1,76,60,12,0,18,76,60,12,0,18
"UC Riverside","UC Riverside",2024-11-26,-1,54,64,15,1,4,54,64,15,1,4
"UNC Asheville","UNC Asheville",2024-11-26,-1,56,60,6,0,20,56,60,6,0,20
"UTEP","UTEP",2024-11-26,-1,64,62,17,1,12,64,62,17,1,12
"Utah State","Utah State",2024-11-26,-1,77,71,19,0,23,77,71,19,0,23
"Vanderbilt","Vanderbilt",2024-11-26,-1,71,54,15,1,31,71,54,15,1,31
"Wagner","Wagner",2024-11-26,-1,51,48,6,1,12,51,48,6,1,12
"West Georgia","Talladega",2024-11-26,1,76,63,19,0,6,31,60,13,4,4
"Western Carolina","Western Carolina",2024-11-26,-1,50,40,4,5,8,50,40,4,5,8
"Wichita State","Missouri",2024-11-26,1,57,49,8,1,28,85,65,16,0,19
"William & Mary","William & Mary",2024-11-26,-1,39,50,11,1,15,39,50,11,1,15
"Winthrop","Johnson & Wales (NC)",2024-11-26,1,96,76,24,0,31,39,57,9,1,19
"Wofford","UNC Asheville",2024-11-26,1,75,61,8,1,14,56,60,6,0,20
"Wright State","Findlay",2024-11-26,1,64,53,9,1,16,65,57,14,2,18
"Xavier","Youngstown State",2024-11-26,1,61,52,6,0,18,43,41,8,0,20
"Yale","Yale",2024-11-26,-1,65,61,15,0,15,65,61,15,0,15
"Youngstown State","Youngstown State",2024-11-26,-1,43,41,8,0,20,43,41,8,0,20
"American University","American University",2024-11-27,-1,60,63,7,0,8,60,63,7,0,8
"App State","Gardner-Webb",2024-11-27,1,82,62,17,1,18,64,63,19,1,28
"Arizona","California",2024-11-27,1,62,60,11,0,15,74,49,13,1,26
"Arizona State","Arizona State",2024-11-27,-1,95,69,8,0,13,95,69,8,0,13
"Boston College","Oregon State",2024-11-27,1,49,57,12,2,12,54,50,9,0,7
"Boston University","Georgetown",2024-11-27,1,61,47,4,1,12,69,54,11,1,11
"Bradley","Northern Kentucky",2024-11-27,1,62,48,9,0,21,57,61,11,1,11
"Cal State Bakersfield","Cal State Bakersfield",2024-11-27,-1,58,57,4,1,12,58,57,4,1,12
"Cal State Fullerton","Cal State Fullerton",2024-11-27,-1,61,65,10,0,18,61,65,10,0,18
"Cal State Northridge","Pepperdine",2024-11-27,1,58,65,15,0,11,84,60,7,1,14
"California","California",2024-11-27,-1,74,49,13,1,26,74,49,13,1,26
"Campbell","Campbell",2024-11-27,-1,71,64,12,0,33,71,64,12,0,33
"Chicago State","Chicago State",2024-11-27,-1,46,61,8,1,9,46,61,8,1,9
"Cleary University","Cleary University",2024-11-27,-1,48,52,10,0,19,48,52,10,0,19
"Coastal Carolina","Coker",2024-11-27,1,82,69,14,0,15,63,57,9,3,17
"Coker","Coker",2024-11-27,-1,63,57,9,3,17,63,57,9,3,17
"Colorado","Colorado",2024-11-27,-1,85,74,10,0,10,85,74,10,0,10
"Cornell","Mercyhurst",2024-11-27,1,64,67,11,0,9,63,61,8,2,18
"DePaul","DePaul",2024-11-27,-1,66,72,16,0,12,66,72,16,0,12
"Drexel","Drexel",2024-11-27,-1,78,78,9,0,4,78,78,9,0,4
"Duke","Oklahoma",2024-11-27,1,109,71,9,2,23,99,74,10,0,23
"East Carolina","Montana State",2024-11-27,1,56,50,16,3,20,62,49,5,0,15
"East Tennessee State","Presbyterian",2024-11-27,1,64,51,9,0,8,31,46,15,3,8
"Eastern Illinois","IU Indianapolis",2024-11-27,1,66,65,12,2,2,49,45,3,2,13
"Eastern Kentucky","Maryville College (TN)",2024-11-27,1,101,66,13,1,26,25,53,11,3,8
"Eastern Washington","Cal State Bakersfield",2024-11-27,1,67,71,19,1,23,58,57,4,1,12
"Fairfield","Fairfield",2024-11-27,-1,72,50,5,1,14,72,50,5,1,14
"Furman","Furman",2024-11-27,-1,85,62,16,0,22,85,62,16,0,22
"Gardner-Webb","Gardner-Webb",2024-11-27,-1,64,63,19,1,28,64,63,19,1,28
"George Washington","Morgan State",2024-11-27,1,52,45,7,2,17,47,57,9,1,14
"Georgetown","Georgetown",2024-11-27,-1,69,54,11,1,11,69,54,11,1,11
"Georgia State","Furman",2024-11-27,1,74,60,4,1,20,85,62,16,0,22
"Grand Canyon","Liberty",2024-11-27,1,79,60,7,0,12,50,52,10,0,12
"Harvard","Harvard",2024-11-27,-1,60,60,7,1,10,60,60,7,1,10
"IU Indianapolis","IU Indianapolis",2024-11-27,-1,49,45,3,2,13,49,45,3,2,13
"Idaho","Montana Tech",2024-11-27,1,94,67,16,1,19,54,57,5,3,11
"Illinois","Kentucky",2024-11-27,1,53,60,11,1,27,76,74,12,0,2
"Jacksonville","Mercer",2024-11-27,1,74,55,14,1,35,49,47,6,0,25
"Kansas State","DePaul",2024-11-27,1,92,77,16,0,11,66,72,16,0,12
"Kentucky","Kentucky",2024-11-27,-1,76,74,12,0,2,76,74,12,0,2
"LSU","LSU",2024-11-27,-1,82,55,12,0,20,82,55,12,0,20
"Liberty","Liberty",2024-11-27,-1,50,52,10,0,12,50,52,10,0,12
"Loyola Maryland","Loyola Maryland",2024-11-27,-1,60,54,10,0,14,60,54,10,0,14
"Loyola Marymount","Cal State Fullerton",2024-11-27,1,64,62,11,3,27,61,65,10,0,18
"Maryville College (TN)","Maryville College (TN)",2024-11-27,-1,25,53,11,3,8,25,53,11,3,8
"McNeese","St. Thomas (TX)",2024-11-27,1,81,64,16,0,17,43,54,12,2,18
"Mercer","Mercer",2024-11-27,-1,49,47,6,0,25,49,47,6,0,25
"Mercyhurst","Mercyhurst",2024-11-27,-1,63,61,8,2,18,63,61,8,2,18
"Michigan State","Michigan State",2024-11-27,-1,78,65,20,0,25,78,65,20,0,25
"Milwaukee","American University",2024-11-27,1,74,54,9,0,29,60,63,7,0,8
"Montana State","Montana State",2024-11-27,-1,62,49,5,0,15,62,49,5,0,15
"Montana Tech","Montana Tech",2024-11-27,-1,54,57,5,3,11,54,57,5,3,11
"Morgan State","Morgan State",2024-11-27,-1,47,57,9,1,14,47,57,9,1,14
"NC State","LSU",2024-11-27,1,65,64,10,0,13,82,55,12,0,20
"New Mexico","UC Irvine",2024-11-27,1,65,60,14,1,16,62,66,9,2,9
"Northern Illinois","UIC",2024-11-27,1,66,62,12,1,17,69,55,8,1,16
"Northern Kentucky","Northern Kentucky",2024-11-27,-1,57,61,11,1,11,57,61,11,1,11
"Oklahoma","Oklahoma",2024-11-27,-1,99,74,10,0,23,99,74,10,0,23
"Ole Miss","UConn",2024-11-27,1,60,68,16,0,12,73,53,7,1,11
"Oregon State","Oregon State",2024-11-27,-1,54,50,9,0,7,54,50,9,0,7
"Penn State","Drexel",2024-11-27,1,86,66,13,1,21,78,78,9,0,4
"Pepperdine","Pepperdine",2024-11-27,-1,84,60,7,1,14,84,60,7,1,14
"Presbyterian","Presbyterian",2024-11-27,-1,31,46,15,3,8,31,46,15,3,8
"Purdue Fort Wayne","Campbell",2024-11-27,1,67,70,14,1,14,71,64,12,0,33
"Rensselaer","Rensselaer",2024-11-27,-1,42,48,9,1,17,42,48,9,1,17
"Saint Joseph's","St. Francis (PA)",2024-11-27,1,88,62,12,1,12,35,50,13,1,14
"Seton Hall","Seton Hall",2024-11-27,-1,51,65,11,0,9,51,65,11,0,9
"South Dakota","Arizona State",2024-11-27,1,88,65,9,1,17,95,69,8,0,13
"Southern","Washington",2024-11-27,1,43,66,18,1,6,61,46,7,2,10
"St. Bonaventure","Loyola Maryland",2024-11-27,1,42,46,6,0,12,60,54,10,0,14
"St. Francis (PA)","St. Francis (PA)",2024-11-27,-1,35,50,13,1,14,35,50,13,1,14
"St. Thomas (TX)","St. Thomas (TX)",2024-11-27,-1,43,54,12,2,18,43,54,12,2,18
"Stony Brook","Harvard",2024-11-27,1,51,47,11,0,14,60,60,7,1,10
"Tennessee State","Tennessee State",2024-11-27,-1,62,55,12,0,25,62,55,12,0,25
"Tulsa","Chicago State",2024-11-27,1,76,74,16,0,10,46,61,8,1,9
"UAlbany","Rensselaer",2024-11-27,1,90,75,14,0,5,42,48,9,1,17
"UC Irvine","UC Irvine",2024-11-27,-1,62,66,9,2,9,62,66,9,2,9
"UCF","UCF",2024-11-27,-1,52,69,17,0,19,52,69,17,0,19
"UConn","UConn",2024-11-27,-1,73,53,7,1,11,73,53,7,1,11
"UIC","UIC",2024-11-27,-1,69,55,8,1,16,69,55,8,1,16
"UNLV","UCF",2024-11-27,1,71,58,8,0,9,52,69,17,0,19
"USC","Seton Hall",2024-11-27,1,84,69,22,0,16,51,65,11,0,9
"Utah Tech","Colorado",2024-11-27,1,73,60,6,0,15,85,74,10,0,10
"Vanderbilt","Michigan State",2024-11-27,1,70,64,14,0,20,78,65,20,0,25
"Wake Forest","Fairfield",2024-11-27,1,65,57,6,1,9,72,50,5,1,14
"Washington","Washington",2024-11-27,-1,61,46,7,2,10,61,46,7,2,10
"Western Kentucky","Tennessee State",2024-11-27,1,92,70,12,1,29,62,55,12,0,25
"Western Michigan","Cleary University",2024-11-27,1,70,55,15,1,27,48,52,10,0,19
"Air Force","Air Force",2024-11-28,-1,56,56,9,0,16,56,56,9,0,16
